company,date,price
2317,2013/1/3,89.1
2317,2013/1/2,88.7
2317,2012/12/28,88.9
2317,2012/12/27,89
2317,2012/12/26,88.5
2317,2012/12/25,88.8
2317,2012/12/24,87.8
2317,2012/12/22,88.1
2317,2012/12/21,87
2317,2012/12/20,88.1
2317,2012/12/19,88.6
2317,2012/12/18,88.4
2317,2012/12/17,87.2
2317,2012/12/14,91.5
2317,2012/12/13,96
2317,2012/12/12,95.6
2317,2012/12/11,95
2317,2012/12/10,96.1
2317,2012/12/7,95.5
2317,2012/12/6,94.5
2317,2012/12/5,95
2317,2012/12/4,95.3
2317,2012/12/3,94.7
2317,2012/11/30,93.2
2317,2012/11/29,93
2317,2012/11/28,93.3
2317,2012/11/27,92.8
2317,2012/11/26,92.8
2317,2012/11/23,92
2317,2012/11/22,89
2317,2012/11/21,89.1
2317,2012/11/20,89.9
2317,2012/11/19,89.2
2317,2012/11/16,89.7
2317,2012/11/15,90.1
2317,2012/11/14,89.8
2317,2012/11/13,87.7
2317,2012/11/12,90
2317,2012/11/9,91.4
2317,2012/11/8,90.9
2317,2012/11/7,90.3
2317,2012/11/6,89.8
2317,2012/11/5,87.5
2317,2012/11/2,88.6
2317,2012/11/1,89.8
2317,2012/10/31,88.7
2317,2012/10/30,88
2317,2012/10/29,84
2317,2012/10/26,84.3
2317,2012/10/25,85.2
2317,2012/10/24,85
2317,2012/10/23,84.7
2317,2012/10/22,85.1
2317,2012/10/19,85.8
2317,2012/10/18,87.5
2317,2012/10/17,87.4
2317,2012/10/16,87.6
2317,2012/10/15,87.5
2317,2012/10/12,86.8
2317,2012/10/11,86
2317,2012/10/9,89.3
2317,2012/10/8,88.7
2317,2012/10/5,90.4
2317,2012/10/4,91.1
2317,2012/10/3,91.4
2317,2012/10/2,91.7
2317,2012/10/1,91.3
2317,2012/9/28,92
2317,2012/9/27,90.2
2317,2012/9/26,90.2
2317,2012/9/25,93.5
2317,2012/9/24,95.8
2317,2012/9/21,96.8
2317,2012/9/20,96
2317,2012/9/19,96.9
2317,2012/9/18,96.1
2317,2012/9/17,97.5
2317,2012/9/14,97
2317,2012/9/13,93
2317,2012/9/12,93
2317,2012/9/11,90.4
2317,2012/9/10,88.8
2317,2012/9/7,89
2317,2012/9/6,88.4
2317,2012/9/5,88.8
2317,2012/9/4,89.9
2317,2012/9/3,90
2317,2012/8/31,84.8
2317,2012/8/30,85.5
2317,2012/8/29,84
2317,2012/8/28,84.2
2317,2012/8/27,87.5
2317,2012/8/24,86.9
2317,2012/8/23,87.1
2317,2012/8/22,86.1
2317,2012/8/21,85.9
2317,2012/8/20,84.8
2317,2012/8/17,84.5
2317,2012/8/16,84.1
2317,2012/8/15,84.5
2317,2012/8/14,85
2317,2012/8/13,84.9
2317,2012/8/10,84.4
2317,2012/8/9,91
2317,2012/8/8,87.3
2317,2012/8/7,87.3
2317,2012/8/6,87.3
2317,2012/8/3,81.6
2317,2012/8/1,84.8
2317,2012/7/31,84.6
2317,2012/7/30,82.8
2317,2012/7/27,83.5
2317,2012/7/26,80.5
2317,2012/7/25,81.9
2317,2012/7/24,85.6
2317,2012/7/23,86.6
2317,2012/7/20,89.6
2317,2012/7/19,88.3
2317,2012/7/18,87
2317,2012/7/17,88.5
2317,2012/7/16,87.5
2317,2012/7/13,87
2317,2012/7/12,87.1
2317,2012/7/11,89.9
2317,2012/7/10,90.1
2317,2012/7/9,91.9
2317,2012/7/6,91.4
2317,2012/7/5,91.4
2317,2012/7/4,92
2317,2012/7/3,90.5
2317,2012/7/2,89
2317,2012/6/29,89.4
2317,2012/6/28,87.9
2317,2012/6/27,86.5
2317,2012/6/26,86
2317,2012/6/25,86.5
2317,2012/6/22,86.6
2317,2012/6/21,86.1
2317,2012/6/20,87
2317,2012/6/19,86.3
2317,2012/6/18,86.5
2317,2012/6/15,84.5
2317,2012/6/14,82.1
2317,2012/6/13,82
2317,2012/6/12,82.5
2317,2012/6/11,83.8
2317,2012/6/8,81.7
2317,2012/6/7,83.9
2317,2012/6/6,82.8
2317,2012/6/5,82.2
2317,2012/6/4,82
2317,2012/6/1,85.3
2317,2012/5/31,87.5
2317,2012/5/30,88.9
2317,2012/5/29,89.5
2317,2012/5/28,85.4
2317,2012/5/25,84.1
2317,2012/5/24,85.3
2317,2012/5/23,87
2317,2012/5/22,87.2
2317,2012/5/21,83.2
2317,2012/5/18,83.2
2317,2012/5/17,85.7
2317,2012/5/16,82.8
2317,2012/5/15,85.4
2317,2012/5/14,86.9
2317,2012/5/11,86.4
2317,2012/5/10,87.7
2317,2012/5/9,87.3
2317,2012/5/8,88.5
2317,2012/5/7,88.5
2317,2012/5/4,90
2317,2012/5/3,90
2317,2012/5/2,89.6
2317,2012/4/30,92.4
2317,2012/4/27,99.3
2317,2012/4/26,104
2317,2012/4/25,106
2317,2012/4/24,103.5
2317,2012/4/23,99.9
2317,2012/4/20,103
2317,2012/4/19,105.5
2317,2012/4/18,108
2317,2012/4/17,110
2317,2012/4/16,114.5
2317,2012/4/13,114.5
2317,2012/4/12,114
2317,2012/4/11,113.5
2317,2012/4/10,110
2317,2012/4/9,109.5
2317,2012/4/6,111
2317,2012/4/5,111
2317,2012/4/3,110
2317,2012/4/2,111
2317,2012/3/30,114.5
2317,2012/3/29,116
2317,2012/3/28,113
2317,2012/3/27,108
2317,2012/3/26,106
2317,2012/3/23,106
2317,2012/3/22,105
2317,2012/3/21,102.5
2317,2012/3/20,102
2317,2012/3/19,104
2317,2012/3/16,104.5
2317,2012/3/15,104
2317,2012/3/14,103.5
2317,2012/3/13,102.5
2317,2012/3/12,100.5
2317,2012/3/9,101.5
2317,2012/3/8,101
2317,2012/3/7,98.8
2317,2012/3/6,99.8
2317,2012/3/5,100.5
2317,2012/3/3,101
2317,2012/3/2,102.5
2317,2012/3/1,102.5
2317,2012/2/29,102.5
2317,2012/2/24,99
2317,2012/2/23,97.1
2317,2012/2/22,97.6
2317,2012/2/21,96.8
2317,2012/2/20,99.7
2317,2012/2/17,101.5
2317,2012/2/16,102
2317,2012/2/15,103.5
2317,2012/2/14,101
2317,2012/2/13,102.5
2317,2012/2/10,102
2317,2012/2/9,103.5
2317,2012/2/8,101.5
2317,2012/2/7,97.3
2317,2012/2/6,94
2317,2012/2/4,95.5
2317,2012/2/3,97.6
2317,2012/2/2,96.7
2317,2012/2/1,95.2
2317,2012/1/31,95.3
2317,2012/1/30,93.8
2317,2012/1/18,87.7
2317,2012/1/17,87
2317,2012/1/16,83.5
2317,2012/1/13,85.2
2317,2012/1/12,86.6
2317,2012/1/11,86.2
2317,2012/1/10,86.4
2317,2012/1/9,84.3
2317,2012/1/6,83.9
2317,2012/1/5,83.2
2317,2012/1/4,83.2
2317,2012/1/3,82.7
2317,2012/1/2,81.4
